week_end,jurisdiction,respiratory_season,inpatient_beds,inpatient_beds_occupied,inpatient_occupancy_pct,icu_beds,icu_beds_occupied,icu_occupancy_pct,covid_new_admissions,flu_new_admissions,rsv_new_admissions,hospitals_reporting_occupancy,hospitals_reporting_occupancy_pct
2026-07-11,MT,2025-2026,2350,1672,71.15,264,158,59.85,1,1,0,43,68.25
2026-07-11,NC,2025-2026,24407,18931,77.56,3661,2701,73.78,35,7,6,122,89.71
2026-07-11,ND,2025-2026,1641,1223,74.53,212,144,67.92,2,3,0,33,67.35
2026-07-11,NE,2025-2026,3903,2490,63.80,556,355,63.85,1,2,1,72,73.47
2026-07-11,NH,2025-2026,2743,2123,77.40,333,258,77.48,1,1,1,26,100.00
2026-07-11,NJ,2025-2026,20362,14590,71.65,2798,1696,60.61,27,12,11,81,95.29
2026-07-11,NM,2025-2026,4505,2509,55.69,434,243,55.99,3,0,1,37,75.51
2026-07-11,NV,2025-2026,5848,4307,73.65,1097,671,61.17,7,11,0,31,59.62
2026-07-11,NY,2025-2026,38415,31840,82.88,4888,3881,79.40,51,15,17,162,79.41
2026-07-11,OH,2025-2026,28419,20334,71.55,4030,2930,72.70,12,6,11,189,87.91
2026-07-11,OK,2025-2026,7895,5504,69.72,1177,821,69.75,5,6,3,85,61.15
2026-07-11,OR,2025-2026,5248,3929,74.87,855,530,61.99,4,3,1,35,56.45
2026-07-11,PA,2025-2026,28999,22206,76.58,4012,2935,73.16,22,124,65,181,82.27
2026-07-11,PR,2025-2026,6042,2877,47.62,427,289,67.68,42,21,5,29,52.73
2026-07-11,Region 1,2025-2026,32238,25596,79.40,3920,2877,73.39,17,4,5,194,91.51
2026-07-11,Region 10,2025-2026,19172,15533,81.02,2881,1887,65.50,26,15,5,171,74.35
2026-07-11,Region 2,2025-2026,64941,49379,76.04,8126,5871,72.25,120,48,33,273,78.90
2026-07-11,Region 3,2025-2026,60737,45626,75.12,8333,5950,71.40,38,134,72,365,80.22
2026-07-11,Region 4,2025-2026,152485,115530,75.76,23161,16730,72.23,346,180,109,892,81.02
2026-07-11,Region 5,2025-2026,109215,81195,74.34,16237,11658,71.80,68,32,31,832,83.96
2026-07-11,Region 6,2025-2026,88405,62549,70.75,15064,10566,70.14,199,91,38,663,66.50
2026-07-11,Region 7,2025-2026,28943,20656,71.37,4057,2837,69.93,23,18,5,323,65.92
2026-07-11,Region 8,2025-2026,25890,16213,62.62,4067,2473,60.81,26,11,4,271,75.49
2026-07-11,Region 9,2025-2026,69428,51663,74.41,11483,7607,66.25,204,127,14,391,67.18
2026-07-11,RI,2025-2026,1672,1435,85.83,224,183,81.70,0,0,0,8,66.67
2026-07-11,SC,2025-2026,11374,8672,76.24,1567,1181,75.37,11,4,4,68,90.67
2026-07-11,SD,2025-2026,2790,1659,59.46,370,189,51.08,1,0,1,47,77.05
2026-07-11,TN,2025-2026,17833,13286,74.50,2990,2069,69.20,22,20,2,117,87.97
2026-07-11,TX,2025-2026,55776,42163,75.59,10390,7481,72.00,147,64,28,359,65.04
2026-07-11,USA,2025-2026,651454,483940,74.29,97329,68456,70.33,1067,660,316,4375,75.92
2026-07-11,UT,2025-2026,6154,4013,65.21,1066,754,70.73,5,3,1,52,92.86
2026-07-11,VA,2025-2026,13754,9092,66.10,1745,1090,62.46,9,4,4,78,76.47
2026-07-11,VI,2025-2026,122,72,59.02,13,5,38.46,0,0,0,1,50.00
2026-07-11,VT,2025-2026,952,741,77.84,103,89,86.41,2,0,0,14,93.33
2026-07-11,WA,2025-2026,10951,9381,85.66,1569,1076,68.58,17,4,2,94,96.91
2026-07-11,WI,2025-2026,11241,8634,76.81,1783,1277,71.62,4,6,2,138,93.24
2026-07-11,WV,2025-2026,5105,4062,79.57,705,537,76.17,2,1,2,56,93.33
2026-07-11,WY,2025-2026,945,387,40.95,104,29,27.88,2,0,0,16,53.33
2026-07-18,AK,2025-2026,1128,945,83.78,175,88,50.29,0,4,1,15,62.50
2026-07-18,AL,2025-2026,12000,9109,75.91,2341,1699,72.58,50,10,5,90,90.00
2026-07-18,AR,2025-2026,7931,4416,55.68,1173,812,69.22,7,0,4,58,61.70
2026-07-18,AS,2025-2026,,,,,,,,,,0,0.00
2026-07-18,AZ,2025-2026,14554,9039,62.11,2412,1470,60.95,25,10,1,90,90.91
2026-07-18,CA,2025-2026,61109,47379,77.53,10059,6774,67.34,218,80,11,324,81.20
2026-07-18,CO,2025-2026,12105,7265,60.02,2064,1214,58.82,4,1,0,81,81.00
2026-07-18,CT,2025-2026,7402,5330,72.01,1104,778,70.47,12,3,3,30,93.75
2026-07-18,DC,2025-2026,2720,2170,79.78,555,435,78.38,1,1,1,9,81.82
2026-07-18,DE,2025-2026,2340,1911,81.67,278,223,80.22,0,0,0,11,100.00
2026-07-18,FL,2025-2026,49285,37790,76.68,6547,4646,70.96,206,107,72,227,81.07
2026-07-18,GA,2025-2026,20994,16347,77.87,3507,2568,73.22,42,11,13,120,75.00
2026-07-18,GU,2025-2026,179,120,67.04,18,13,72.22,0,0,1,1,50.00
2026-07-18,HI,2025-2026,2068,1608,77.76,276,201,72.83,5,5,3,21,75.00
2026-07-18,IA,2025-2026,6876,4583,66.65,851,585,68.74,2,0,0,92,74.80
2026-07-18,ID,2025-2026,2674,2026,75.77,383,298,77.81,8,3,1,33,70.21
2026-07-18,IL,2025-2026,23853,17446,73.14,3596,2469,68.66,28,12,2,154,77.78
2026-07-18,IN,2025-2026,15510,10825,69.79,2675,1892,70.73,6,4,3,130,90.91
2026-07-18,KS,2025-2026,6395,4459,69.73,1001,726,72.53,8,1,1,85,58.62
2026-07-18,KY,2025-2026,9893,6911,69.86,1544,1154,74.74,7,8,5,79,70.54
2026-07-18,LA,2025-2026,12567,8099,64.45,1947,1279,65.69,35,25,2,126,76.83
2026-07-18,MA,2025-2026,17001,14034,82.55,1766,1322,74.86,9,0,4,86,95.56
2026-07-18,MD,2025-2026,9657,7553,78.21,1410,1015,71.99,3,7,3,38,74.51
2026-07-18,ME,2025-2026,2586,2108,81.52,362,215,59.39,0,0,1,31,83.78
2026-07-18,MI,2025-2026,19533,15313,78.40,2849,2052,72.03,9,10,3,126,81.29
2026-07-18,MN,2025-2026,11086,8754,78.96,1413,1120,79.26,6,3,1,118,89.39
2026-07-18,MO,2025-2026,13264,10005,75.43,1922,1347,70.08,5,7,3,90,72.58
2026-07-18,MP,2025-2026,,,,,,,,,,0,0.00
2026-07-18,MS,2025-2026,7630,4876,63.91,1124,657,58.45,15,6,6,77,73.33
2026-07-18,MT,2025-2026,2743,1832,66.79,313,188,60.06,2,0,0,51,80.95
2026-07-18,NC,2025-2026,24431,19104,78.20,3787,2878,76.00,52,10,13,125,91.91
2026-07-18,ND,2025-2026,1880,1357,72.18,289,193,66.78,0,2,1,42,85.71
2026-07-18,NE,2025-2026,5017,3239,64.56,829,513,61.88,3,1,0,77,78.57
2026-07-18,NH,2025-2026,2512,1992,79.30,310,241,77.74,2,0,0,24,92.31
2026-07-18,NJ,2025-2026,20548,14555,70.83,2822,1673,59.28,34,11,4,83,97.65
2026-07-18,NM,2025-2026,4759,2680,56.31,467,271,58.03,5,0,0,41,83.67
2026-07-18,NV,2025-2026,7102,5283,74.39,1279,768,60.05,15,10,2,39,75.00
2026-07-18,NY,2025-2026,40476,33554,82.90,5152,4071,79.02,65,10,7,169,82.84
2026-07-18,OH,2025-2026,28478,20664,72.56,4772,3345,70.10,18,8,10,191,88.84
2026-07-18,OK,2025-2026,7794,5471,70.20,1155,798,69.09,5,7,4,88,63.31
2026-07-18,OR,2025-2026,5453,3978,72.95,868,561,64.63,2,3,0,36,58.06
2026-07-18,PA,2025-2026,27959,21726,77.71,3878,2924,75.40,25,128,49,182,82.73
2026-07-18,PR,2025-2026,6088,2743,45.06,410,282,68.78,31,24,2,28,50.91
2026-07-18,Region 1,2025-2026,32289,25679,79.53,3892,2820,72.46,30,4,11,195,91.98
2026-07-18,Region 10,2025-2026,20693,16643,80.43,3033,2101,69.27,33,12,4,178,77.39
2026-07-18,Region 2,2025-2026,67234,50919,75.73,8397,6031,71.82,130,45,13,281,81.21
2026-07-18,Region 3,2025-2026,62104,47062,75.78,8912,6450,72.37,44,149,57,381,83.74
2026-07-18,Region 4,2025-2026,154483,116728,75.56,23680,17009,71.83,409,175,124,912,82.83
2026-07-18,Region 5,2025-2026,109791,81567,74.29,17077,12145,71.12,72,39,25,861,86.88
2026-07-18,Region 6,2025-2026,92716,65097,70.21,15758,11101,70.45,224,91,39,697,69.84
2026-07-18,Region 7,2025-2026,31552,22286,70.63,4603,3171,68.89,18,9,4,344,70.20
2026-07-18,Region 8,2025-2026,26660,16514,61.94,4226,2610,61.76,18,8,1,291,81.06
2026-07-18,Region 9,2025-2026,85012,63429,74.61,14044,9226,65.69,263,105,18,475,81.62
2026-07-18,RI,2025-2026,1850,1490,80.54,241,176,73.03,4,0,2,10,83.33
2026-07-18,SC,2025-2026,11453,8734,76.26,1700,1238,72.82,19,2,4,68,90.67
2026-07-18,SD,2025-2026,2729,1701,62.33,371,200,53.91,0,2,0,45,73.77
2026-07-18,TN,2025-2026,18797,13857,73.72,3130,2169,69.30,18,21,6,126,94.74
2026-07-18,TX,2025-2026,59665,44431,74.47,11016,7941,72.09,172,59,29,384,69.57
2026-07-18,USA,2025-2026,682534,505924,74.12,103622,72664,70.12,1241,637,296,4615,80.07
2026-07-18,UT,2025-2026,6215,3995,64.28,1078,787,73.01,11,3,0,53,94.64
2026-07-18,VA,2025-2026,14171,9621,67.89,2052,1311,63.89,12,12,1,81,79.41
2026-07-18,VI,2025-2026,122,67,54.92,13,5,38.46,0,0,0,1,50.00
2026-07-18,VT,2025-2026,938,725,77.29,109,88,80.73,3,1,1,14,93.33
2026-07-18,WA,2025-2026,11438,9694,84.75,1607,1154,71.81,23,2,2,94,96.91
2026-07-18,WI,2025-2026,11331,8565,75.59,1772,1267,71.50,5,2,6,142,95.95
2026-07-18,WV,2025-2026,5257,4081,77.63,739,542,73.34,3,1,3,60,100.00
2026-07-18,WY,2025-2026,988,364,36.84,111,28,25.23,1,0,0,19,63.33
2026-07-25,AK,2025-2026,904,728,80.53,125,61,48.80,3,0,0,16,66.67
2026-07-25,AL,2025-2026,12439,9484,76.24,2406,1797,74.69,40,6,5,94,94.95
2026-07-25,AR,2025-2026,8037,4393,54.66,1181,807,68.33,6,0,1,59,62.77
2026-07-25,AS,2025-2026,,,,,,,,,,0,0.00
2026-07-25,AZ,2025-2026,14550,8899,61.16,2432,1411,58.02,26,13,1,88,88.89
2026-07-25,CA,2025-2026,59811,46107,77.09,9872,6560,66.45,227,77,19,323,80.95
2026-07-25,CO,2025-2026,12147,7409,60.99,2047,1203,58.77,16,7,2,81,81.00
2026-07-25,CT,2025-2026,7431,5391,72.55,1112,769,69.15,11,2,0,29,90.63
2026-07-25,DC,2025-2026,2550,2088,81.88,524,415,79.20,1,0,0,8,72.73
2026-07-25,DE,2025-2026,2268,1964,86.60,268,223,83.21,2,2,0,10,90.91
2026-07-25,FL,2025-2026,47828,36651,76.63,6358,4438,69.80,254,91,59,221,78.93
2026-07-25,GA,2025-2026,18045,14114,78.22,3093,2194,70.93,45,11,10,111,69.38
2026-07-25,GU,2025-2026,179,112,62.57,18,12,66.67,0,0,0,1,50.00
2026-07-25,HI,2025-2026,2090,1587,75.93,282,204,72.34,14,1,5,19,67.86
2026-07-25,IA,2025-2026,6839,4476,65.45,856,561,65.54,4,0,1,93,75.61
2026-07-25,ID,2025-2026,1897,1352,71.27,288,209,72.57,0,1,0,27,57.45
2026-07-25,IL,2025-2026,20935,15288,73.03,3303,2195,66.45,21,16,0,142,71.72
2026-07-25,IN,2025-2026,15385,10753,69.89,2637,1814,68.79,13,8,5,129,90.21
2026-07-25,KS,2025-2026,6425,4510,70.19,1017,742,72.96,5,1,1,85,58.62
2026-07-25,KY,2025-2026,12143,7730,63.66,2240,1625,72.54,11,8,1,89,79.46
2026-07-25,LA,2025-2026,12962,8486,65.47,1940,1290,66.49,115,80,72,133,81.10
2026-07-25,MA,2025-2026,15883,13128,82.65,1665,1272,76.40,8,3,4,84,93.33
2026-07-25,MD,2025-2026,9385,7375,78.58,1370,962,70.22,8,6,0,36,70.59
2026-07-25,ME,2025-2026,2555,2093,81.92,357,213,59.66,0,1,1,31,83.78
2026-07-25,MI,2025-2026,20414,16097,78.85,3026,2174,71.84,18,10,3,137,88.96
2026-07-25,MN,2025-2026,10608,8291,78.16,1357,1022,75.31,4,2,2,115,87.12
2026-07-25,MO,2025-2026,13115,10142,77.33,1916,1380,72.03,10,6,0,87,70.16
2026-07-25,MP,2025-2026,,,,,,,,,,0,0.00
2026-07-25,MS,2025-2026,7922,5104,64.43,1240,731,58.95,25,8,4,83,79.05
2026-07-25,MT,2025-2026,2454,1631,66.46,267,165,61.80,0,0,0,46,73.02
2026-07-25,NC,2025-2026,24598,19204,78.07,3790,2893,76.33,44,6,10,128,94.12
2026-07-25,ND,2025-2026,1812,1300,71.74,283,188,66.43,2,2,0,39,79.59
2026-07-25,NE,2025-2026,5071,3298,65.04,846,552,65.25,2,2,0,76,77.55
2026-07-25,NH,2025-2026,2712,2127,78.43,326,254,77.91,3,1,0,26,100.00
2026-07-25,NJ,2025-2026,19998,14131,70.66,2825,1656,58.62,39,17,14,81,95.29
2026-07-25,NM,2025-2026,4713,2595,55.06,471,259,54.99,5,2,1,39,79.59
2026-07-25,NV,2025-2026,6878,5187,75.41,1274,743,58.32,17,8,2,36,69.23
2026-07-25,NY,2025-2026,40007,32321,80.79,5107,4017,78.66,93,10,11,169,82.84
2026-07-25,OH,2025-2026,26719,19134,71.61,4366,3023,69.24,20,5,7,189,87.91
2026-07-25,OK,2025-2026,8117,5669,69.84,1209,841,69.56,9,4,1,90,64.75
2026-07-25,OR,2025-2026,6151,4654,75.66,940,631,67.13,7,4,3,45,72.58
2026-07-25,PA,2025-2026,29402,22809,77.58,4119,3144,76.33,36,121,65,188,85.45
2026-07-25,PR,2025-2026,6219,2921,46.97,410,271,66.10,25,25,8,26,47.27
2026-07-25,Region 1,2025-2026,31384,25008,79.68,3798,2771,72.96,26,7,6,193,91.04
2026-07-25,Region 10,2025-2026,20490,16516,80.61,2986,2097,70.23,26,11,4,183,79.57
2026-07-25,Region 2,2025-2026,66279,49402,74.54,8354,5951,71.24,157,52,33,277,80.06
2026-07-25,Region 3,2025-2026,63684,48199,75.68,9163,6615,72.19,61,143,73,387,85.05
2026-07-25,Region 4,2025-2026,152852,114533,74.93,23899,16986,71.07,464,156,97,920,83.64
2026-07-25,Region 5,2025-2026,105699,78244,74.03,16497,11503,69.73,77,44,17,861,86.97
2026-07-25,Region 6,2025-2026,93531,66024,70.59,15808,11090,70.15,335,147,108,710,71.14
2026-07-25,Region 7,2025-2026,31450,22426,71.31,4635,3235,69.80,21,9,2,341,69.59
2026-07-25,Region 8,2025-2026,26381,16335,61.92,4156,2523,60.71,23,13,6,289,80.28
2026-07-25,Region 9,2025-2026,83508,61892,74.12,13878,8930,64.35,284,99,27,467,80.24
2026-07-25,RI,2025-2026,1847,1526,82.62,234,178,76.07,4,0,1,9,75.00
2026-07-25,SC,2025-2026,11142,8534,76.59,1650,1193,72.30,15,7,3,68,90.67
2026-07-25,SD,2025-2026,2848,1645,57.76,379,178,46.97,0,1,1,51,83.61
2026-07-25,TN,2025-2026,18735,13712,73.19,3122,2115,67.75,30,19,5,126,94.74
2026-07-25,TX,2025-2026,59702,44881,75.18,11007,7893,71.71,200,61,33,389,70.47
2026-07-25,USA,2025-2026,675258,498579,73.84,103174,71701,69.50,1474,681,373,4628,80.31
2026-07-25,UT,2025-2026,6213,3991,64.24,1075,756,70.33,4,2,2,53,94.64
2026-07-25,VA,2025-2026,14860,10002,67.31,2126,1327,62.42,12,14,6,85,83.33
2026-07-25,VI,2025-2026,55,29,52.73,12,7,58.33,0,0,0,1,50.00
2026-07-25,VT,2025-2026,956,743,77.72,104,85,81.73,0,0,0,14,93.33
2026-07-25,WA,2025-2026,11538,9782,84.78,1633,1196,73.24,16,6,1,95,97.94
2026-07-25,WI,2025-2026,11638,8681,74.59,1808,1275,70.52,1,3,0,149,100.68
2026-07-25,WV,2025-2026,5219,3961,75.90,756,544,71.96,2,0,2,60,100.00
2026-07-25,WY,2025-2026,907,359,39.58,105,33,31.43,1,1,1,19,61.29
2026-08-01,AK,2025-2026,1022,895,87.57,155,79,50.97,3,2,1,15,62.50
2026-08-01,AL,2025-2026,12481,9475,75.92,2415,1815,75.16,51,7,6,95,95.96
2026-08-01,AR,2025-2026,8232,4516,54.86,1194,796,66.67,7,1,4,63,67.02
2026-08-01,AS,2025-2026,,,,,,,,,,0,0.00
2026-08-01,AZ,2025-2026,14289,8792,61.53,2423,1472,60.75,26,6,2,86,86.87
2026-08-01,CA,2025-2026,58683,45753,77.97,9708,6518,67.14,329,78,10,317,79.45
2026-08-01,CO,2025-2026,12072,7246,60.02,1978,1138,57.53,10,2,1,80,80.00
2026-08-01,CT,2025-2026,7578,5570,73.50,1144,774,67.66,9,2,2,31,96.88
2026-08-01,DC,2025-2026,2712,2164,79.79,544,422,77.57,2,0,1,9,81.82
2026-08-01,DE,2025-2026,2272,1927,84.82,269,212,78.81,2,3,0,10,90.91
2026-08-01,FL,2025-2026,51960,39725,76.45,7109,5091,71.61,306,136,68,232,83.15
2026-08-01,GA,2025-2026,17883,14144,79.09,3133,2263,72.23,56,5,17,107,66.88
2026-08-01,GU,2025-2026,185,137,74.05,18,11,61.11,3,0,0,1,50.00
2026-08-01,HI,2025-2026,2055,1558,75.82,279,214,76.70,11,8,2,17,60.71
2026-08-01,IA,2025-2026,6112,4053,66.31,696,459,65.95,6,0,2,87,70.73
2026-08-01,ID,2025-2026,1810,1294,71.49,268,190,70.90,1,0,0,26,55.32
2026-08-01,IL,2025-2026,23340,16987,72.78,3556,2450,68.90,26,3,1,152,76.77
2026-08-01,IN,2025-2026,15483,10640,68.72,2647,1816,68.61,17,5,3,124,86.71
2026-08-01,KS,2025-2026,6379,4469,70.06,1023,751,73.41,8,1,0,88,60.69
2026-08-01,KY,2025-2026,9685,6799,70.20,1503,1135,75.52,9,2,2,80,71.43
2026-08-01,LA,2025-2026,13057,8425,64.52,2061,1328,64.43,45,13,7,133,81.10
2026-08-01,MA,2025-2026,16189,13349,82.46,1658,1253,75.57,17,1,4,85,94.44
2026-08-01,MD,2025-2026,8403,6766,80.52,1265,889,70.28,5,3,1,37,72.55
2026-08-01,ME,2025-2026,2864,2419,84.46,395,270,68.35,2,0,1,34,91.89
2026-08-01,MI,2025-2026,20259,16114,79.54,3024,2228,73.68,5,7,1,133,86.36
2026-08-01,MN,2025-2026,11128,8782,78.92,1419,1101,77.59,16,2,0,120,90.91
2026-08-01,MO,2025-2026,12397,9275,74.82,1828,1297,70.95,13,10,1,86,69.35
2026-08-01,MP,2025-2026,86,41,47.67,4,1,25.00,0,0,0,1,100.00
2026-08-01,MS,2025-2026,7735,5061,65.43,1217,722,59.33,26,4,3,82,78.10
2026-08-01,MT,2025-2026,2514,1596,63.48,268,162,60.45,8,0,0,49,77.78
2026-08-01,NC,2025-2026,24931,19328,77.53,3782,2844,75.20,79,12,4,128,94.12
2026-08-01,ND,2025-2026,1841,1290,70.07,288,200,69.44,1,2,0,40,81.63
2026-08-01,NE,2025-2026,4968,3213,64.67,827,543,65.66,0,0,1,73,74.49
2026-08-01,NH,2025-2026,2738,2069,75.57,320,248,77.50,3,3,1,25,96.15
2026-08-01,NJ,2025-2026,19681,13769,69.96,2750,1569,57.05,31,11,7,78,91.76
2026-08-01,NM,2025-2026,4775,2655,55.60,460,268,58.26,6,1,0,40,81.63
2026-08-01,NV,2025-2026,6739,5182,76.90,1255,780,62.15,15,12,0,37,71.15
2026-08-01,NY,2025-2026,40503,33281,82.17,5162,4021,77.90,89,20,13,172,84.31
2026-08-01,OH,2025-2026,29159,21020,72.09,4846,3426,70.70,34,13,2,193,89.77
2026-08-01,OK,2025-2026,7274,5207,71.58,1089,783,71.90,12,10,1,82,58.99
2026-08-01,OR,2025-2026,4295,3279,76.34,632,377,59.65,7,2,1,34,54.84
2026-08-01,PA,2025-2026,29057,22190,76.37,4064,3007,73.99,38,117,82,183,83.18
2026-08-01,PR,2025-2026,5416,2625,48.47,394,273,69.29,32,33,7,25,45.45
2026-08-01,Region 1,2025-2026,32189,25741,79.97,3856,2832,73.44,34,6,9,199,93.87
2026-08-01,Region 10,2025-2026,18562,15039,81.02,2661,1795,67.46,29,9,2,169,73.48
2026-08-01,Region 2,2025-2026,65600,49675,75.72,8306,5863,70.59,152,64,27,275,79.48
2026-08-01,Region 3,2025-2026,61583,46492,75.49,8913,6407,71.88,65,139,88,375,82.42
2026-08-01,Region 4,2025-2026,153557,116111,75.61,23848,17168,71.99,577,186,114,909,82.71
2026-08-01,Region 5,2025-2026,110924,82251,74.15,17289,12276,71.00,117,33,7,869,87.78
2026-08-01,Region 6,2025-2026,92117,65083,70.65,15654,10972,70.09,345,86,46,702,70.34
2026-08-01,Region 7,2025-2026,29856,21010,70.37,4374,3050,69.73,27,11,4,334,68.16
2026-08-01,Region 8,2025-2026,25383,15359,60.51,3916,2304,58.84,24,5,1,287,79.72
2026-08-01,Region 9,2025-2026,82037,61463,74.92,13687,8996,65.73,384,104,14,459,78.87
2026-08-01,RI,2025-2026,1941,1668,85.94,242,207,85.54,3,0,1,10,83.33
2026-08-01,SC,2025-2026,10123,7832,77.37,1537,1144,74.43,18,2,6,60,80.00
2026-08-01,SD,2025-2026,2855,1741,60.98,379,200,52.77,1,0,0,50,81.97
2026-08-01,TN,2025-2026,18759,13747,73.28,3152,2154,68.34,32,18,8,125,93.98
2026-08-01,TX,2025-2026,58779,44280,75.33,10850,7797,71.86,275,61,34,384,69.57
2026-08-01,USA,2025-2026,671808,498224,74.16,102504,71663,69.91,1754,643,312,4578,79.45
2026-08-01,UT,2025-2026,5159,3146,60.98,896,577,64.40,4,1,0,50,89.29
2026-08-01,VA,2025-2026,13940,9417,67.55,2023,1294,63.96,17,12,3,78,76.47
2026-08-01,VI,2025-2026,,,,,,,,,,0,0.00
2026-08-01,VT,2025-2026,879,666,75.77,97,80,82.47,0,0,0,14,93.33
2026-08-01,WA,2025-2026,11435,9571,83.70,1606,1149,71.54,18,5,0,94,96.91
2026-08-01,WI,2025-2026,11555,8708,75.36,1797,1255,69.84,19,3,0,147,99.32
2026-08-01,WV,2025-2026,5199,4028,77.48,748,583,77.94,1,4,1,58,96.67
2026-08-01,WY,2025-2026,942,340,36.09,107,27,25.23,0,0,0,18,58.06
2026-08-08,AK,2025-2026,1218,1022,83.91,179,86,48.04,4,1,0,17,70.83
2026-08-08,AL,2025-2026,12185,9295,76.28,2356,1771,75.17,67,15,10,91,91.92
2026-08-08,AR,2025-2026,7883,4200,53.28,1141,776,68.01,10,1,4,55,58.51
2026-08-08,AS,2025-2026,,,,,,,,,,0,0.00
2026-08-08,AZ,2025-2026,14140,8342,59.00,2395,1352,56.45,52,4,3,87,87.88
2026-08-08,CA,2025-2026,59806,45680,76.38,9697,6574,67.79,370,50,17,312,78.20
2026-08-08,CO,2025-2026,11949,7116,59.55,1969,1105,56.12,13,3,1,77,77.00
2026-08-08,CT,2025-2026,7304,5185,70.99,1090,726,66.61,6,1,0,28,87.50
2026-08-08,DC,2025-2026,1911,1347,70.49,421,319,75.77,1,0,0,8,72.73
2026-08-08,DE,2025-2026,2078,1796,86.43,200,171,85.50,0,0,0,9,81.82
2026-08-08,FL,2025-2026,48676,36935,75.88,6416,4476,69.76,318,92,66,225,80.65
2026-08-08,GA,2025-2026,17754,13800,77.73,3096,2219,71.67,66,10,15,106,66.25
2026-08-08,GU,2025-2026,184,143,77.72,20,12,60.00,0,0,1,1,50.00
2026-08-08,HI,2025-2026,2088,1597,76.48,281,221,78.65,17,2,1,19,67.86
2026-08-08,IA,2025-2026,6260,4137,66.09,773,524,67.79,6,1,1,86,69.92
2026-08-08,ID,2025-2026,1836,1296,70.59,257,181,70.43,1,5,0,26,55.32
2026-08-08,IL,2025-2026,24200,17814,73.61,3761,2546,67.69,25,11,2,152,76.77
2026-08-08,IN,2025-2026,14591,9919,67.98,2547,1727,67.81,9,7,3,122,85.31
2026-08-08,KS,2025-2026,6332,4349,68.68,1006,712,70.78,9,2,0,80,55.17
2026-08-08,KY,2025-2026,10581,7421,70.14,1557,1205,77.39,6,6,4,83,74.11
2026-08-08,LA,2025-2026,12435,8177,65.76,1907,1199,62.87,61,19,7,128,78.05
2026-08-08,MA,2025-2026,16825,13873,82.45,1745,1311,75.13,13,2,6,85,94.44
2026-08-08,MD,2025-2026,8714,7005,80.39,1346,950,70.58,9,6,4,36,70.59
2026-08-08,ME,2025-2026,2530,2039,80.59,350,224,64.00,1,0,0,30,81.08
2026-08-08,MI,2025-2026,19536,15206,77.84,2862,2079,72.64,15,11,5,125,81.70
2026-08-08,MN,2025-2026,10780,8434,78.24,1364,1030,75.51,13,0,5,115,87.12
2026-08-08,MO,2025-2026,11155,8293,74.34,1657,1161,70.07,9,8,0,74,59.68
2026-08-08,MP,2025-2026,,,,,,,,,,0,0.00
2026-08-08,MS,2025-2026,7317,4864,66.48,1168,672,57.53,21,10,3,75,71.43
2026-08-08,MT,2025-2026,2428,1676,69.03,262,164,62.60,2,0,1,43,68.25
2026-08-08,NC,2025-2026,23829,18674,78.37,3585,2734,76.26,84,10,2,117,86.03
2026-08-08,ND,2025-2026,1735,1220,70.32,265,165,62.26,0,3,0,39,79.59
2026-08-08,NE,2025-2026,4982,3101,62.24,815,529,64.91,2,1,1,79,80.61
2026-08-08,NH,2025-2026,2686,2065,76.88,322,241,74.84,2,3,0,25,96.15
2026-08-08,NJ,2025-2026,19640,13708,69.80,2768,1583,57.19,46,20,5,77,90.59
2026-08-08,NM,2025-2026,4334,2313,53.37,399,206,51.63,4,0,0,37,75.51
2026-08-08,NV,2025-2026,6442,4862,75.47,1243,714,57.44,19,12,0,34,65.38
2026-08-08,NY,2025-2026,40181,33192,82.61,5060,4004,79.13,116,12,14,161,78.92
2026-08-08,OH,2025-2026,28521,20323,71.26,4619,3255,70.47,27,7,7,190,88.37
2026-08-08,OK,2025-2026,7580,5384,71.03,1119,783,69.97,13,7,2,84,60.43
2026-08-08,OR,2025-2026,5501,4148,75.40,880,558,63.41,11,2,0,37,59.68
2026-08-08,PA,2025-2026,28468,21638,76.01,3897,2905,74.54,37,129,58,182,82.73
2026-08-08,PR,2025-2026,5357,2624,48.98,357,240,67.23,39,21,12,25,45.45
2026-08-08,Region 1,2025-2026,32218,25457,79.01,3840,2772,72.19,30,7,6,191,90.09
2026-08-08,Region 10,2025-2026,19563,15738,80.45,2886,1957,67.81,48,13,1,172,74.78
2026-08-08,Region 2,2025-2026,65178,49524,75.98,8185,5827,71.19,201,53,31,263,76.01
2026-08-08,Region 3,2025-2026,60919,45422,74.56,8652,6108,70.60,67,144,67,374,82.20
2026-08-08,Region 4,2025-2026,149763,112845,75.35,22907,16434,71.74,619,167,104,886,80.62
2026-08-08,Region 5,2025-2026,108936,80240,73.66,16912,11866,70.16,95,37,23,845,85.44
2026-08-08,Region 6,2025-2026,92013,64809,70.43,15526,10936,70.44,380,95,52,692,69.34
2026-08-08,Region 7,2025-2026,28729,19880,69.20,4251,2926,68.83,26,12,2,319,65.10
2026-08-08,Region 8,2025-2026,26050,15846,60.83,4025,2357,58.56,19,14,2,279,77.50
2026-08-08,Region 9,2025-2026,82660,60624,73.34,13636,8873,65.07,458,68,22,453,77.84
2026-08-08,RI,2025-2026,2015,1650,81.89,245,194,79.18,4,1,0,10,83.33
2026-08-08,SC,2025-2026,10973,8394,76.50,1633,1191,72.93,20,5,1,66,88.00
